Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
FOXK1,Forkhead Box K1,Protein Coding,P85037,41,GC07P004682,5.267704487,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXK1
PIM2,"Pim-2 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,Q9P1W9,49,GC0XM048913,5.222131252,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM2
MLST8,"MTOR Associated Protein, LST8 Homolog",Protein Coding,Q9BVC4,49,GC16P002204,5.207398415,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLST8
PVT1,Pvt1 Oncogene,RNA Gene,,29,GC08P127908,5.190443993,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PVT1
SRC,"SRC Proto-Oncogene, Non-Receptor Tyrosine Kinase",Protein Coding,P12931,58,GC20P037344,5.183673382,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRC
EGFR,Epidermal Growth Factor Receptor,Protein Coding,P00533,62,GC07P055019,5.178750038,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGFR
TRIM5,Tripartite Motif Containing 5,Protein Coding,Q9C035,48,GC11M008346,5.175029278,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM5
IFNG,Interferon Gamma,Protein Coding,P01579,57,GC12M068154,5.174379349,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNG
TRC-GCA24-1,TRNA-Cys (GCA) 24-1,RNA Gene,,8,GC17M060703,5.173402786,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRC-GCA24-1
DAP,Death Associated Protein,Protein Coding,P51397,45,GC05M010679,5.170407772,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAP
MAPT,Microtubule Associated Protein Tau,Protein Coding,P10636,57,GC17P045894,5.153836727,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPT
CTSB,Cathepsin B,Protein Coding,P07858,58,GC08M011842,5.146363735,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSB
HULC,Hepatocellular Carcinoma Up-Regulated Long Non-Coding RNA,RNA Gene,,24,GC06P008453,5.145177841,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HULC
PRKAB1,Protein Kinase AMP-Activated Non-Catalytic Subunit Beta 1,Protein Coding,Q9Y478,54,GC12P119632,5.13596344,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAB1
RAB5A,"RAB5A, Member RAS Oncogene Family",Protein Coding,P20339,51,GC03P019948,5.109104633,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB5A
HMOX1,Heme Oxygenase 1,Protein Coding,P09601,59,GC22P035380,5.080815792,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMOX1
DAPK3,Death Associated Protein Kinase 3,Protein Coding,O43293,50,GC19M003958,5.074181557,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAPK3
HNRNPA1,Heterogeneous Nuclear Ribonucleoprotein A1,Protein Coding,P09651,54,GC12P054280,5.066599846,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPA1
RAB39B,"RAB39B, Member RAS Oncogene Family",Protein Coding,Q96DA2,45,GC0XM155259,5.064388275,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB39B
ATP13A2,ATPase Cation Transporting 13A2,Protein Coding,Q9NQ11,52,GC01M016985,5.060842037,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP13A2
BAX,"BCL2 Associated X, Apoptosis Regulator",Protein Coding,Q07812,57,GC19P048954,5.056961536,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAX
TRAPPC4,Trafficking Protein Particle Complex Subunit 4,Protein Coding,Q9Y296,48,GC11P119018,5.030166626,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAPPC4
MAP1LC3B2,Microtubule Associated Protein 1 Light Chain 3 Beta 2,Protein Coding,A6NCE7,38,GC12P116549,5.029489517,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP1LC3B2
DNM1L,Dynamin 1 Like,Protein Coding,O00429,55,GC12P032679,5.001740932,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNM1L
NLRP3,NLR Family Pyrin Domain Containing 3,Protein Coding,Q96P20,55,GC01P247415,4.97867012,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLRP3
BLOC1S1,Biogenesis Of Lysosomal Organelles Complex 1 Subunit 1,Protein Coding,P78537,43,GC12P057965,4.977200508,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLOC1S1
TNF,Tumor Necrosis Factor,Protein Coding,P01375,58,GC06P104098,4.956536293,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNF
FLCN,Folliculin,Protein Coding,Q8NFG4,49,GC17M017212,4.94121933,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLCN
IL1B,Interleukin 1 Beta,Protein Coding,P01584,54,GC02M112829,4.92757988,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1B
FOXO1,Forkhead Box O1,Protein Coding,Q12778,58,GC13M040555,4.925871372,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXO1
NUPR1,"Nuclear Protein 1, Transcriptional Regulator",Protein Coding,O60356,41,GC16M028532,4.904400826,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUPR1
MYC,"MYC Proto-Oncogene, BHLH Transcription Factor",Protein Coding,P01106,59,GC08P127735,4.904159069,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYC
HSPA5,Heat Shock Protein Family A (Hsp70) Member 5,Protein Coding,P11021,56,GC09M125234,4.891671658,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA5
RIPK1,Receptor Interacting Serine/Threonine Kinase 1,Protein Coding,Q13546,56,GC06P003520,4.890102863,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIPK1
ATM,ATM Serine/Threonine Kinase,Protein Coding,Q13315,60,GC11P108222,4.851922035,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATM
XIST,X Inactive Specific Transcript,RNA Gene,,26,GC0XM073820,4.845220566,https://www.genecards.org/cgi-bin/carddisp.pl?gene=XIST
RPS27A,Ribosomal Protein S27a,Protein Coding,P62979,49,GC02P055231,4.841446877,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS27A
TRIM21,Tripartite Motif Containing 21,Protein Coding,P19474,50,GC11M004384,4.836407185,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM21
VDAC1,Voltage Dependent Anion Channel 1,Protein Coding,P21796,52,GC05M133975,4.821410179,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VDAC1
XBP1,X-Box Binding Protein 1,Protein Coding,P17861,52,GC22M028794,4.816693306,https://www.genecards.org/cgi-bin/carddisp.pl?gene=XBP1
BNIP3L,BCL2 Interacting Protein 3 Like,Protein Coding,O60238,49,GC08P026383,4.811852932,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BNIP3L
IGF1,Insulin Like Growth Factor 1,Protein Coding,P05019,55,GC12M102395,4.795080185,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF1
RAB1A,"RAB1A, Member RAS Oncogene Family",Protein Coding,P62820,48,GC02M065072,4.745883942,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB1A
CDKN2A,Cyclin Dependent Kinase Inhibitor 2A,Protein Coding,Q8N726,58,GC09M021967,4.741587639,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN2A
USP13,Ubiquitin Specific Peptidase 13,Protein Coding,Q92995,49,GC03P179654,4.737194538,https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP13
NEAT1,Nuclear Paraspeckle Assembly Transcript 1,RNA Gene,,28,GC11P072900,4.727594376,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEAT1
ATXN3,Ataxin 3,Protein Coding,P54252,52,GC14M115245,4.721420288,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATXN3
TMEM208,Transmembrane Protein 208,Protein Coding,Q9BTX3,36,GC16P067312,4.695402145,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM208
TBC1D14,TBC1 Domain Family Member 14,Protein Coding,Q9P2M4,44,GC04P006913,4.680212021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D14
RNASEL,Ribonuclease L,Protein Coding,Q05823,50,GC01M182573,4.680141449,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASEL
HSF1,Heat Shock Transcription Factor 1,Protein Coding,Q00613,54,GC08P144291,4.674462795,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSF1
AURKA,Aurora Kinase A,Protein Coding,O14965,58,GC20M056370,4.671535969,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AURKA
VPS39,VPS39 Subunit Of HOPS Complex,Protein Coding,Q96JC1,46,GC15M042159,4.648628712,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS39
ENSG00000277577,,RNA Gene,,6,GC0XM073831,4.613892078,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000277577
VAPB,VAMP Associated Protein B And C,Protein Coding,O95292,51,GC20P058389,4.569181919,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VAPB
PSMD4,"Proteasome 26S Subunit Ubiquitin Receptor, Non-ATPase 4",Protein Coding,P55036,50,GC01P154485,4.55233717,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMD4
MATR3,Matrin 3,Protein Coding,P43243,49,GC05P139274,4.543806553,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MATR3
LEP,Leptin,Protein Coding,P41159,53,GC07P128241,4.533313751,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEP
WDR47,WD Repeat Domain 47,Protein Coding,O94967,41,GC01M108970,4.52141428,https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR47
PIK3CA,"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Alpha",Protein Coding,P42336,59,GC03P179148,4.520226002,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CA
MCOLN1,Mucolipin TRP Cation Channel 1,Protein Coding,Q9GZU1,50,GC19P007575,4.472061157,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCOLN1
PSMC2,"Proteasome 26S Subunit, ATPase 2",Protein Coding,P35998,46,GC07P103328,4.466917992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMC2
VPS18,VPS18 Core Subunit Of CORVET And HOPS Complexes,Protein Coding,Q9P253,45,GC15P040894,4.454690933,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS18
LGALS8,Galectin 8,Protein Coding,O00214,46,GC01P236518,4.45038414,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS8
LOC109504728,Chromosome 9 Open Reading Frame 72 Repeat Instability Region,Functional Element,,4,GC09P027627,4.450340271,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC109504728
IFNB1,Interferon Beta 1,Protein Coding,P01574,49,GC09M021077,4.434544086,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNB1
KAT5,Lysine Acetyltransferase 5,Protein Coding,Q92993,57,GC11P065711,4.426674366,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KAT5
KRAS,"KRAS Proto-Oncogene, GTPase",Protein Coding,P01116,60,GC12M025583,4.40988636,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRAS
PSMC5,"Proteasome 26S Subunit, ATPase 5",Protein Coding,P62195,48,GC17P063827,4.404577255,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMC5
VPS33A,VPS33A Core Subunit Of CORVET And HOPS Complexes,Protein Coding,Q96AX1,48,GC12M122229,4.380669117,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS33A
SPTLC1,Serine Palmitoyltransferase Long Chain Base Subunit 1,Protein Coding,O15269,53,GC09M103037,4.380308628,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPTLC1
CXCR4,C-X-C Motif Chemokine Receptor 4,Protein Coding,P61073,59,GC02M136114,4.374280453,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR4
BRAF,"B-Raf Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P15056,61,GC07M140751,4.3606534,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRAF
LINC02605,Long Intergenic Non-Protein Coding RNA 2605,RNA Gene,,14,GC08P078838,4.343939304,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02605
SNAP29,Synaptosome Associated Protein 29,Protein Coding,O95721,48,GC22P020859,4.337254524,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAP29
TMEM74,Transmembrane Protein 74,Protein Coding,Q96NL1,39,GC08M108606,4.335919857,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM74
TRIM17,Tripartite Motif Containing 17,Protein Coding,Q9Y577,44,GC01M228407,4.334722519,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM17
TRIM16,Tripartite Motif Containing 16,Protein Coding,O95361,41,GC17M015627,4.328278065,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM16
IL23R,Interleukin 23 Receptor,Protein Coding,Q5VWK5,52,GC01P067138,4.324759007,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL23R
MIR376B,MicroRNA 376b,RNA Gene,,17,GC14P112738,4.320018291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR376B
BCL2L11,BCL2 Like 11,Protein Coding,O43521,52,GC02P111119,4.318316936,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL2L11
PIK3CB,"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Beta",Protein Coding,P42338,54,GC03M138652,4.31444788,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CB
GFAP,Glial Fibrillary Acidic Protein,Protein Coding,P14136,55,GC17M061018,4.28526926,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFAP
TSC1,TSC Complex Subunit 1,Protein Coding,Q92574,54,GC09M132891,4.264341354,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSC1
USP36,Ubiquitin Specific Peptidase 36,Protein Coding,Q9P275,43,GC17M078787,4.247083664,https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP36
HDAC4,Histone Deacetylase 4,Protein Coding,P56524,59,GC02M239048,4.243577003,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC4
PSMA6,Proteasome 20S Subunit Alpha 6,Protein Coding,P60900,52,GC14P035278,4.241499901,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMA6
GSK3A,Glycogen Synthase Kinase 3 Alpha,Protein Coding,P49840,56,GC19M079626,4.241242886,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3A
CASP9,Caspase 9,Protein Coding,P55211,54,GC01M015491,4.240183353,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP9
PPARGC1A,PPARG Coactivator 1 Alpha,Protein Coding,Q9UBK2,54,GC04M023755,4.234499931,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARGC1A
PGR-AS1,PGR Antisense RNA 1,RNA Gene,,13,GC11P101131,4.231211662,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGR-AS1
PHB2,Prohibitin 2,Protein Coding,Q99623,49,GC12M006965,4.227731228,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHB2
MAPK15,Mitogen-Activated Protein Kinase 15,Protein Coding,Q8TD08,46,GC08P143716,4.226320267,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK15
RRAGA,Ras Related GTP Binding A,Protein Coding,Q7L523,45,GC09P019049,4.222354412,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRAGA
MIR125A,MicroRNA 125a,RNA Gene,,24,GC19P083773,4.21558094,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR125A
VIM,Vimentin,Protein Coding,P08670,58,GC10P017227,4.211037636,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VIM
CYCS,"Cytochrome C, Somatic",Protein Coding,P99999,55,GC07M025118,4.206929207,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYCS
NFKB1,Nuclear Factor Kappa B Subunit 1,Protein Coding,P19838,60,GC04P102501,4.18581152,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB1
ATXN2,Ataxin 2,Protein Coding,Q99700,50,GC12M111443,4.185362816,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATXN2
ENSG00000275307,,RNA Gene,,8,GC22P052209,4.175870895,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000275307
ENSG00000276965,,RNA Gene,,8,GC22P052208,4.175870895,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000276965
BAD,BCL2 Associated Agonist Of Cell Death,Protein Coding,Q92934,50,GC11M109178,4.169499397,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAD
EIF2AK3,Eukaryotic Translation Initiation Factor 2 Alpha Kinase 3,Protein Coding,Q9NZJ5,56,GC02M088556,4.155411243,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2AK3
MEFV,"MEFV Innate Immunity Regulator, Pyrin",Protein Coding,O15553,50,GC16M010625,4.146341801,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEFV
LGALS3,Galectin 3,Protein Coding,P17931,52,GC14P055124,4.129662037,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS3
BIRC5,Baculoviral IAP Repeat Containing 5,Protein Coding,O15392,52,GC17P078214,4.127669811,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC5
CDKN1A,Cyclin Dependent Kinase Inhibitor 1A,Protein Coding,P38936,56,GC06P104241,4.122467518,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN1A
TMEM41B,Transmembrane Protein 41B,Protein Coding,Q5BJD5,42,GC11M009280,4.111170769,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM41B
FUNDC1,FUN14 Domain Containing 1,Protein Coding,Q8IVP5,39,GC0XM044523,4.080786705,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUNDC1
PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,4.065016747,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
TIGAR,TP53 Induced Glycolysis Regulatory Phosphatase,Protein Coding,Q9NQ88,45,GC12P028137,4.058142185,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIGAR
RETREG1,Reticulophagy Regulator 1,Protein Coding,Q9H6L5,44,GC05M016511,4.052499294,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RETREG1
CAV1,Caveolin 1,Protein Coding,Q03135,55,GC07P116524,4.034606457,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV1
SMAD5-AS1,SMAD5 Antisense RNA 1,RNA Gene,Q9Y6J3,25,GC05M136129,4.028205395,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD5-AS1
BOK,BCL2 Family Apoptosis Regulator BOK,Protein Coding,Q9UMX3,46,GC02P241558,4.026602745,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BOK
HDAC9,Histone Deacetylase 9,Protein Coding,Q9UKV0,56,GC07P018086,4.02423954,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC9
TOM1,Target Of Myb1 Membrane Trafficking Protein,Protein Coding,O60784,49,GC22P035299,4.022703171,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOM1
DCTN1,Dynactin Subunit 1,Protein Coding,Q14203,53,GC02M074361,4.011934757,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCTN1
PRKAG1,Protein Kinase AMP-Activated Non-Catalytic Subunit Gamma 1,Protein Coding,P54619,53,GC12M049002,4.007514,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAG1
TOLLIP,Toll Interacting Protein,Protein Coding,Q9H0E2,51,GC11M001274,4.005349159,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOLLIP
IFI16,Interferon Gamma Inducible Protein 16,Protein Coding,Q16666,49,GC01P158969,4.002844334,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFI16
IL10RA,Interleukin 10 Receptor Subunit Alpha,Protein Coding,Q13651,52,GC11P117987,3.996864557,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL10RA
CCNF,Cyclin F,Protein Coding,P41002,48,GC16P002429,3.983011723,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNF
ABL1,"ABL Proto-Oncogene 1, Non-Receptor Tyrosine Kinase",Protein Coding,P00519,60,GC09P130713,3.979788065,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABL1
ATP4A,ATPase H+/K+ Transporting Subunit Alpha,Protein Coding,P20648,48,GC19M080312,3.97904563,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP4A
TMEM199,Transmembrane Protein 199,Protein Coding,Q8N511,42,GC17P076314,3.97904563,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM199
PIK3R2,Phosphoinositide-3-Kinase Regulatory Subunit 2,Protein Coding,O00459,57,GC19P018153,3.978827238,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3R2
APP,Amyloid Beta Precursor Protein,Protein Coding,P05067,58,GC21M025880,3.959292412,https://www.genecards.org/cgi-bin/carddisp.pl?gene=APP
NEDD4L,NEDD4 Like E3 Ubiquitin Protein Ligase,Protein Coding,Q96PU5,52,GC18P058044,3.952719688,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEDD4L
CCDC115,Coiled-Coil Domain Containing 115,Protein Coding,Q96NT0,44,GC02M135555,3.95124054,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC115
RAB33B,"RAB33B, Member RAS Oncogene Family",Protein Coding,Q9H082,48,GC04P139439,3.948017359,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB33B
UBE2N,Ubiquitin Conjugating Enzyme E2 N,Protein Coding,P61088,54,GC12M093406,3.940206051,https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2N
YWHAZ,Tyrosine 3-Monooxygenase/Tryptophan 5-Monooxygenase Activation Protein Zeta,Protein Coding,P63104,53,GC08M100917,3.936386347,https://www.genecards.org/cgi-bin/carddisp.pl?gene=YWHAZ
MDM2,MDM2 Proto-Oncogene,Protein Coding,Q00987,60,GC12P068808,3.932827234,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDM2
PHF23,PHD Finger Protein 23,Protein Coding,Q9BUL5,40,GC17M013491,3.918881178,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHF23
ATP12A,ATPase H+/K+ Transporting Non-Gastric Alpha2 Subunit,Protein Coding,P54707,48,GC13P024680,3.915004492,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP12A
TRIM23,Tripartite Motif Containing 23,Protein Coding,P36406,45,GC05M065589,3.902002573,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM23
DHRSX,Dehydrogenase/Reductase X-Linked,Protein Coding,Q8N5I4,38,GC0XM002219,3.899823904,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHRSX
SETX,Senataxin,Protein Coding,Q7Z333,49,GC09M132261,3.891039848,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SETX
PKM,Pyruvate Kinase M1/2,Protein Coding,P14618,56,GC15M072199,3.888379574,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKM
DIRAS3,DIRAS Family GTPase 3,Protein Coding,O95661,38,GC01M068045,3.885486126,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIRAS3
ZFYVE1,Zinc Finger FYVE-Type Containing 1,Protein Coding,Q9HBF4,43,GC14M072969,3.878248215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFYVE1
ACBD5,Acyl-CoA Binding Domain Containing 5,Protein Coding,Q5T8D3,46,GC10M027182,3.867353201,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACBD5
AIFM1,Apoptosis Inducing Factor Mitochondria Associated 1,Protein Coding,O95831,57,GC0XM130129,3.862629175,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AIFM1
ALS2,Alsin Rho Guanine Nucleotide Exchange Factor ALS2,Protein Coding,Q96Q42,50,GC02M201701,3.860049486,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALS2
CFTR,CF Transmembrane Conductance Regulator,Protein Coding,P13569,58,GC07P117287,3.857373714,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFTR
HSPB1,Heat Shock Protein Family B (Small) Member 1,Protein Coding,P04792,58,GC07P076302,3.853123188,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPB1
CHCHD10,Coiled-Coil-Helix-Coiled-Coil-Helix Domain Containing 10,Protein Coding,Q8WYQ3,46,GC22M023765,3.851297617,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHCHD10
